@timestamp,@log,@logStream,@message
2022-03-24 07:02:00.000,089378277808:/aws/ecs/containerinsights/kl-research/performance,FargateTelemetry-818,"{""Version"":""0"",""Type"":""Task"",""TaskId"":""3d3c2db734194c9386e1527246c787c1"",""TaskDefinitionFamily"":""kl-research-live-sfu-gateway"",""TaskDefinitionRevision"":""32"",""ServiceName"":""kl-research-live-sfu-gateway"",""ClusterName"":""kl-research"",""AccountID"":""089378277808"",""Region"":""ap-northeast-2"",""AvailabilityZone"":""ap-northeast-2c"",""KnownStatus"":""RUNNING"",""LaunchType"":""FARGATE"",""PullStartedAt"":1648104348919,""PullStoppedAt"":1648104368907,""CreatedAt"":1648104326822,""StartedAt"":1648104374162,""Timestamp"":1648105320000,""CpuUtilized"":139.23920247395836,""CpuReserved"":2048.0,""MemoryUtilized"":275,""MemoryReserved"":4096,""StorageReadBytes"":0,""StorageWriteBytes"":0,""NetworkRxBytes"":79825,""NetworkRxDropped"":0,""NetworkRxErrors"":0,""NetworkRxPackets"":1499263,""NetworkTxBytes"":70984,""NetworkTxDropped"":0,""NetworkTxErrors"":0,""NetworkTxPackets"":1506830,""EphemeralStorageReserved"":21.47,""CloudWatchMetrics"":[{""Namespace"":""ECS/ContainerInsights"",""Metrics"":[{""Name"":""CpuUtilized"",""Unit"":""None""},{""Name"":""CpuReserved"",""Unit"":""None""},{""Name"":""MemoryUtilized"",""Unit"":""Megabytes""},{""Name"":""MemoryReserved"",""Unit"":""Megabytes""},{""Name"":""StorageReadBytes"",""Unit"":""Bytes/Second""},{""Name"":""StorageWriteBytes"",""Unit"":""Bytes/Second""},{""Name"":""NetworkRxBytes"",""Unit"":""Bytes/Second""},{""Name"":""NetworkTxBytes"",""Unit"":""Bytes/Second""},{""Name"":""EphemeralStorageReserved"",""Unit"":""Gigabytes""}],""Dimensions"":[[""ClusterName""],[""ServiceName"",""ClusterName""],[""ClusterName"",""TaskDefinitionFamily""]]}]}"
2022-03-24 07:02:00.000,089378277808:/aws/ecs/containerinsights/kl-research/performance,FargateTelemetry-1850,"{""Version"":""0"",""Type"":""Task"",""TaskId"":""3afe4ddd503e4a94adbf60ebe5466054"",""TaskDefinitionFamily"":""kl-research-live-sfu"",""TaskDefinitionRevision"":""24"",""ServiceName"":""kl-research-live-sfu"",""ClusterName"":""kl-research"",""AccountID"":""089378277808"",""Region"":""ap-northeast-2"",""AvailabilityZone"":""ap-northeast-2b"",""KnownStatus"":""RUNNING"",""LaunchType"":""FARGATE"",""PullStartedAt"":1648076450423,""PullStoppedAt"":1648076476145,""CreatedAt"":1648076430002,""StartedAt"":1648076482263,""Timestamp"":1648105320000,""CpuUtilized"":31.57996826171875,""CpuReserved"":4096.0,""MemoryUtilized"":241,""MemoryReserved"":8192,""StorageReadBytes"":0,""StorageWriteBytes"":0,""NetworkRxBytes"":62369,""NetworkRxDropped"":0,""NetworkRxErrors"":0,""NetworkRxPackets"":37773137,""NetworkTxBytes"":21118,""NetworkTxDropped"":0,""NetworkTxErrors"":0,""NetworkTxPackets"":81325626,""EphemeralStorageReserved"":21.47,""CloudWatchMetrics"":[{""Namespace"":""ECS/ContainerInsights"",""Metrics"":[{""Name"":""CpuUtilized"",""Unit"":""None""},{""Name"":""CpuReserved"",""Unit"":""None""},{""Name"":""MemoryUtilized"",""Unit"":""Megabytes""},{""Name"":""MemoryReserved"",""Unit"":""Megabytes""},{""Name"":""StorageReadBytes"",""Unit"":""Bytes/Second""},{""Name"":""StorageWriteBytes"",""Unit"":""Bytes/Second""},{""Name"":""NetworkRxBytes"",""Unit"":""Bytes/Second""},{""Name"":""NetworkTxBytes"",""Unit"":""Bytes/Second""},{""Name"":""EphemeralStorageReserved"",""Unit"":""Gigabytes""}],""Dimensions"":[[""ClusterName""],[""ServiceName"",""ClusterName""],[""ClusterName"",""TaskDefinitionFamily""]]}]}"
2022-03-24 07:02:00.000,089378277808:/aws/ecs/containerinsights/kl-research/performance,FargateTelemetry-9627,"{""Version"":""0"",""Type"":""Task"",""TaskId"":""8b7d8ded7c9d4ec8a7268886902a1c9b"",""TaskDefinitionFamily"":""kl-research-live-sfu"",""TaskDefinitionRevision"":""24"",""ServiceName"":""kl-research-live-sfu"",""ClusterName"":""kl-research"",""AccountID"":""089378277808"",""Region"":""ap-northeast-2"",""AvailabilityZone"":""ap-northeast-2a"",""KnownStatus"":""RUNNING"",""LaunchType"":""FARGATE"",""PullStartedAt"":1648103361046,""PullStoppedAt"":1648103391365,""CreatedAt"":1648103340158,""StartedAt"":1648103399927,""Timestamp"":1648105320000,""CpuUtilized"":21.314993082682292,""CpuReserved"":4096.0,""MemoryUtilized"":91,""MemoryReserved"":8192,""StorageReadBytes"":0,""StorageWriteBytes"":0,""NetworkRxBytes"":74383,""NetworkRxDropped"":0,""NetworkRxErrors"":0,""NetworkRxPackets"":837040,""NetworkTxBytes"":23916,""NetworkTxDropped"":0,""NetworkTxErrors"":0,""NetworkTxPackets"":330150,""EphemeralStorageReserved"":21.47,""CloudWatchMetrics"":[{""Namespace"":""ECS/ContainerInsights"",""Metrics"":[{""Name"":""CpuUtilized"",""Unit"":""None""},{""Name"":""CpuReserved"",""Unit"":""None""},{""Name"":""MemoryUtilized"",""Unit"":""Megabytes""},{""Name"":""MemoryReserved"",""Unit"":""Megabytes""},{""Name"":""StorageReadBytes"",""Unit"":""Bytes/Second""},{""Name"":""StorageWriteBytes"",""Unit"":""Bytes/Second""},{""Name"":""NetworkRxBytes"",""Unit"":""Bytes/Second""},{""Name"":""NetworkTxBytes"",""Unit"":""Bytes/Second""},{""Name"":""EphemeralStorageReserved"",""Unit"":""Gigabytes""}],""Dimensions"":[[""ClusterName""],[""ServiceName"",""ClusterName""],[""ClusterName"",""TaskDefinitionFamily""]]}]}"
2022-03-24 07:02:00.000,089378277808:/aws/ecs/containerinsights/kl-research/performance,FargateTelemetry-7750,"{""Version"":""0"",""Type"":""Task"",""TaskId"":""c7d35ff1ddda4377a3a30ddf41e91c59"",""TaskDefinitionFamily"":""kl-research-live-sfu"",""TaskDefinitionRevision"":""24"",""ServiceName"":""kl-research-live-sfu"",""ClusterName"":""kl-research"",""AccountID"":""089378277808"",""Region"":""ap-northeast-2"",""AvailabilityZone"":""ap-northeast-2c"",""KnownStatus"":""RUNNING"",""LaunchType"":""FARGATE"",""PullStartedAt"":1647990049458,""PullStoppedAt"":1647990090160,""CreatedAt"":1647990027691,""StartedAt"":1647990099323,""Timestamp"":1648105320000,""CpuUtilized"":33.886953125,""CpuReserved"":4096.0,""MemoryUtilized"":256,""MemoryReserved"":8192,""StorageReadBytes"":0,""StorageWriteBytes"":0,""NetworkRxBytes"":80187,""NetworkRxDropped"":0,""NetworkRxErrors"":0,""NetworkRxPackets"":72138025,""NetworkTxBytes"":20460,""NetworkTxDropped"":0,""NetworkTxErrors"":0,""NetworkTxPackets"":158390179,""EphemeralStorageReserved"":21.47,""CloudWatchMetrics"":[{""Namespace"":""ECS/ContainerInsights"",""Metrics"":[{""Name"":""CpuUtilized"",""Unit"":""None""},{""Name"":""CpuReserved"",""Unit"":""None""},{""Name"":""MemoryUtilized"",""Unit"":""Megabytes""},{""Name"":""MemoryReserved"",""Unit"":""Megabytes""},{""Name"":""StorageReadBytes"",""Unit"":""Bytes/Second""},{""Name"":""StorageWriteBytes"",""Unit"":""Bytes/Second""},{""Name"":""NetworkRxBytes"",""Unit"":""Bytes/Second""},{""Name"":""NetworkTxBytes"",""Unit"":""Bytes/Second""},{""Name"":""EphemeralStorageReserved"",""Unit"":""Gigabytes""}],""Dimensions"":[[""ClusterName""],[""ServiceName"",""ClusterName""],[""ClusterName"",""TaskDefinitionFamily""]]}]}"
2022-03-24 07:01:00.000,089378277808:/aws/ecs/containerinsights/kl-research/performance,FargateTelemetry-818,"{""Version"":""0"",""Type"":""Task"",""TaskId"":""3d3c2db734194c9386e1527246c787c1"",""TaskDefinitionFamily"":""kl-research-live-sfu-gateway"",""TaskDefinitionRevision"":""32"",""ServiceName"":""kl-research-live-sfu-gateway"",""ClusterName"":""kl-research"",""AccountID"":""089378277808"",""Region"":""ap-northeast-2"",""AvailabilityZone"":""ap-northeast-2c"",""KnownStatus"":""RUNNING"",""LaunchType"":""FARGATE"",""PullStartedAt"":1648104348919,""PullStoppedAt"":1648104368907,""CreatedAt"":1648104326822,""StartedAt"":1648104374162,""Timestamp"":1648105260000,""CpuUtilized"":125.67158203125,""CpuReserved"":2048.0,""MemoryUtilized"":271,""MemoryReserved"":4096,""StorageReadBytes"":0,""StorageWriteBytes"":0,""NetworkRxBytes"":93790,""NetworkRxDropped"":0,""NetworkRxErrors"":0,""NetworkRxPackets"":1440447,""NetworkTxBytes"":83173,""NetworkTxDropped"":0,""NetworkTxErrors"":0,""NetworkTxPackets"":1445841,""EphemeralStorageReserved"":21.47,""CloudWatchMetrics"":[{""Namespace"":""ECS/ContainerInsights"",""Metrics"":[{""Name"":""CpuUtilized"",""Unit"":""None""},{""Name"":""CpuReserved"",""Unit"":""None""},{""Name"":""MemoryUtilized"",""Unit"":""Megabytes""},{""Name"":""MemoryReserved"",""Unit"":""Megabytes""},{""Name"":""StorageReadBytes"",""Unit"":""Bytes/Second""},{""Name"":""StorageWriteBytes"",""Unit"":""Bytes/Second""},{""Name"":""NetworkRxBytes"",""Unit"":""Bytes/Second""},{""Name"":""NetworkTxBytes"",""Unit"":""Bytes/Second""},{""Name"":""EphemeralStorageReserved"",""Unit"":""Gigabytes""}],""Dimensions"":[[""ClusterName""],[""ServiceName"",""ClusterName""],[""ClusterName"",""TaskDefinitionFamily""]]}]}"
2022-03-24 07:01:00.000,089378277808:/aws/ecs/containerinsights/kl-research/performance,FargateTelemetry-1850,"{""Version"":""0"",""Type"":""Task"",""TaskId"":""3afe4ddd503e4a94adbf60ebe5466054"",""TaskDefinitionFamily"":""kl-research-live-sfu"",""TaskDefinitionRevision"":""24"",""ServiceName"":""kl-research-live-sfu"",""ClusterName"":""kl-research"",""AccountID"":""089378277808"",""Region"":""ap-northeast-2"",""AvailabilityZone"":""ap-northeast-2b"",""KnownStatus"":""RUNNING"",""LaunchType"":""FARGATE"",""PullStartedAt"":1648076450423,""PullStoppedAt"":1648076476145,""CreatedAt"":1648076430002,""StartedAt"":1648076482263,""Timestamp"":1648105260000,""CpuUtilized"":33.74294189453125,""CpuReserved"":4096.0,""MemoryUtilized"":261,""MemoryReserved"":8192,""StorageReadBytes"":0,""StorageWriteBytes"":0,""NetworkRxBytes"":64927,""NetworkRxDropped"":0,""NetworkRxErrors"":0,""NetworkRxPackets"":37747474,""NetworkTxBytes"":23351,""NetworkTxDropped"":0,""NetworkTxErrors"":0,""NetworkTxPackets"":81309353,""EphemeralStorageReserved"":21.47,""CloudWatchMetrics"":[{""Namespace"":""ECS/ContainerInsights"",""Metrics"":[{""Name"":""CpuUtilized"",""Unit"":""None""},{""Name"":""CpuReserved"",""Unit"":""None""},{""Name"":""MemoryUtilized"",""Unit"":""Megabytes""},{""Name"":""MemoryReserved"",""Unit"":""Megabytes""},{""Name"":""StorageReadBytes"",""Unit"":""Bytes/Second""},{""Name"":""StorageWriteBytes"",""Unit"":""Bytes/Second""},{""Name"":""NetworkRxBytes"",""Unit"":""Bytes/Second""},{""Name"":""NetworkTxBytes"",""Unit"":""Bytes/Second""},{""Name"":""EphemeralStorageReserved"",""Unit"":""Gigabytes""}],""Dimensions"":[[""ClusterName""],[""ServiceName"",""ClusterName""],[""ClusterName"",""TaskDefinitionFamily""]]}]}"
2022-03-24 07:01:00.000,089378277808:/aws/ecs/containerinsights/kl-research/performance,FargateTelemetry-7750,"{""Version"":""0"",""Type"":""Task"",""TaskId"":""c7d35ff1ddda4377a3a30ddf41e91c59"",""TaskDefinitionFamily"":""kl-research-live-sfu"",""TaskDefinitionRevision"":""24"",""ServiceName"":""kl-research-live-sfu"",""ClusterName"":""kl-research"",""AccountID"":""089378277808"",""Region"":""ap-northeast-2"",""AvailabilityZone"":""ap-northeast-2c"",""KnownStatus"":""RUNNING"",""LaunchType"":""FARGATE"",""PullStartedAt"":1647990049458,""PullStoppedAt"":1647990090160,""CreatedAt"":1647990027691,""StartedAt"":1647990099323,""Timestamp"":1648105260000,""CpuUtilized"":36.67895100911458,""CpuReserved"":4096.0,""MemoryUtilized"":280,""MemoryReserved"":8192,""StorageReadBytes"":0,""StorageWriteBytes"":0,""NetworkRxBytes"":83375,""NetworkRxDropped"":0,""NetworkRxErrors"":0,""NetworkRxPackets"":72110207,""NetworkTxBytes"":22852,""NetworkTxDropped"":0,""NetworkTxErrors"":0,""NetworkTxPackets"":158374467,""EphemeralStorageReserved"":21.47,""CloudWatchMetrics"":[{""Namespace"":""ECS/ContainerInsights"",""Metrics"":[{""Name"":""CpuUtilized"",""Unit"":""None""},{""Name"":""CpuReserved"",""Unit"":""None""},{""Name"":""MemoryUtilized"",""Unit"":""Megabytes""},{""Name"":""MemoryReserved"",""Unit"":""Megabytes""},{""Name"":""StorageReadBytes"",""Unit"":""Bytes/Second""},{""Name"":""StorageWriteBytes"",""Unit"":""Bytes/Second""},{""Name"":""NetworkRxBytes"",""Unit"":""Bytes/Second""},{""Name"":""NetworkTxBytes"",""Unit"":""Bytes/Second""},{""Name"":""EphemeralStorageReserved"",""Unit"":""Gigabytes""}],""Dimensions"":[[""ClusterName""],[""ServiceName"",""ClusterName""],[""ClusterName"",""TaskDefinitionFamily""]]}]}"
2022-03-24 07:01:00.000,089378277808:/aws/ecs/containerinsights/kl-research/performance,FargateTelemetry-2387,"{""Version"":""0"",""Type"":""Task"",""TaskId"":""8b7d8ded7c9d4ec8a7268886902a1c9b"",""TaskDefinitionFamily"":""kl-research-live-sfu"",""TaskDefinitionRevision"":""24"",""ServiceName"":""kl-research-live-sfu"",""ClusterName"":""kl-research"",""AccountID"":""089378277808"",""Region"":""ap-northeast-2"",""AvailabilityZone"":""ap-northeast-2a"",""KnownStatus"":""RUNNING"",""LaunchType"":""FARGATE"",""PullStartedAt"":1648103361046,""PullStoppedAt"":1648103391365,""CreatedAt"":1648103340158,""StartedAt"":1648103399927,""Timestamp"":1648105260000,""CpuUtilized"":34.547723795572914,""CpuReserved"":4096.0,""MemoryUtilized"":100,""MemoryReserved"":8192,""StorageReadBytes"":0,""StorageWriteBytes"":0,""NetworkRxBytes"":120424,""NetworkRxDropped"":0,""NetworkRxErrors"":0,""NetworkRxPackets"":817763,""NetworkTxBytes"":31720,""NetworkTxDropped"":0,""NetworkTxErrors"":0,""NetworkTxPackets"":321946,""EphemeralStorageReserved"":21.47,""CloudWatchMetrics"":[{""Namespace"":""ECS/ContainerInsights"",""Metrics"":[{""Name"":""CpuUtilized"",""Unit"":""None""},{""Name"":""CpuReserved"",""Unit"":""None""},{""Name"":""MemoryUtilized"",""Unit"":""Megabytes""},{""Name"":""MemoryReserved"",""Unit"":""Megabytes""},{""Name"":""StorageReadBytes"",""Unit"":""Bytes/Second""},{""Name"":""StorageWriteBytes"",""Unit"":""Bytes/Second""},{""Name"":""NetworkRxBytes"",""Unit"":""Bytes/Second""},{""Name"":""NetworkTxBytes"",""Unit"":""Bytes/Second""},{""Name"":""EphemeralStorageReserved"",""Unit"":""Gigabytes""}],""Dimensions"":[[""ClusterName""],[""ServiceName"",""ClusterName""],[""ClusterName"",""TaskDefinitionFamily""]]}]}"
2022-03-24 07:01:00.000,089378277808:/aws/ecs/containerinsights/kl-research/performance,FargateTelemetry-9524,"{""Version"":""0"",""Type"":""Task"",""TaskId"":""3de5573ab5214e279a551628ec15c34a"",""TaskDefinitionFamily"":""kl-research-live-backend"",""TaskDefinitionRevision"":""11"",""ServiceName"":""kl-research-live-backend"",""ClusterName"":""kl-research"",""AccountID"":""089378277808"",""Region"":""ap-northeast-2"",""AvailabilityZone"":""ap-northeast-2a"",""KnownStatus"":""RUNNING"",""LaunchType"":""FARGATE"",""PullStartedAt"":1648076437094,""PullStoppedAt"":1648076509477,""CreatedAt"":1648076410786,""StartedAt"":1648076521080,""Timestamp"":1648105260000,""CpuUtilized"":1004.628046875,""CpuReserved"":2048.0,""MemoryUtilized"":1109,""MemoryReserved"":4096,""StorageReadBytes"":4096,""StorageWriteBytes"":4096,""NetworkRxBytes"":206720,""NetworkRxDropped"":0,""NetworkRxErrors"":0,""NetworkRxPackets"":7734877,""NetworkTxBytes"":292308,""NetworkTxDropped"":0,""NetworkTxErrors"":0,""NetworkTxPackets"":9591253,""EphemeralStorageReserved"":21.47,""CloudWatchMetrics"":[{""Namespace"":""ECS/ContainerInsights"",""Metrics"":[{""Name"":""CpuUtilized"",""Unit"":""None""},{""Name"":""CpuReserved"",""Unit"":""None""},{""Name"":""MemoryUtilized"",""Unit"":""Megabytes""},{""Name"":""MemoryReserved"",""Unit"":""Megabytes""},{""Name"":""StorageReadBytes"",""Unit"":""Bytes/Second""},{""Name"":""StorageWriteBytes"",""Unit"":""Bytes/Second""},{""Name"":""NetworkRxBytes"",""Unit"":""Bytes/Second""},{""Name"":""NetworkTxBytes"",""Unit"":""Bytes/Second""},{""Name"":""EphemeralStorageReserved"",""Unit"":""Gigabytes""}],""Dimensions"":[[""ClusterName""],[""ServiceName"",""ClusterName""],[""ClusterName"",""TaskDefinitionFamily""]]}]}"
2022-03-24 07:00:00.000,089378277808:/aws/ecs/containerinsights/kl-research/performance,FargateTelemetry-7750,"{""Version"":""0"",""Type"":""Task"",""TaskId"":""c7d35ff1ddda4377a3a30ddf41e91c59"",""TaskDefinitionFamily"":""kl-research-live-sfu"",""TaskDefinitionRevision"":""24"",""ServiceName"":""kl-research-live-sfu"",""ClusterName"":""kl-research"",""AccountID"":""089378277808"",""Region"":""ap-northeast-2"",""AvailabilityZone"":""ap-northeast-2c"",""KnownStatus"":""RUNNING"",""LaunchType"":""FARGATE"",""PullStartedAt"":1647990049458,""PullStoppedAt"":1647990090160,""CreatedAt"":1647990027691,""StartedAt"":1647990099323,""Timestamp"":1648105200000,""CpuUtilized"":39.793407389322915,""CpuReserved"":4096.0,""MemoryUtilized"":300,""MemoryReserved"":8192,""StorageReadBytes"":0,""StorageWriteBytes"":0,""NetworkRxBytes"":85877,""NetworkRxDropped"":0,""NetworkRxErrors"":0,""NetworkRxPackets"":72080408,""NetworkTxBytes"":24840,""NetworkTxDropped"":0,""NetworkTxErrors"":0,""NetworkTxPackets"":158356608,""EphemeralStorageReserved"":21.47,""CloudWatchMetrics"":[{""Namespace"":""ECS/ContainerInsights"",""Metrics"":[{""Name"":""CpuUtilized"",""Unit"":""None""},{""Name"":""CpuReserved"",""Unit"":""None""},{""Name"":""MemoryUtilized"",""Unit"":""Megabytes""},{""Name"":""MemoryReserved"",""Unit"":""Megabytes""},{""Name"":""StorageReadBytes"",""Unit"":""Bytes/Second""},{""Name"":""StorageWriteBytes"",""Unit"":""Bytes/Second""},{""Name"":""NetworkRxBytes"",""Unit"":""Bytes/Second""},{""Name"":""NetworkTxBytes"",""Unit"":""Bytes/Second""},{""Name"":""EphemeralStorageReserved"",""Unit"":""Gigabytes""}],""Dimensions"":[[""ClusterName""],[""ServiceName"",""ClusterName""],[""ClusterName"",""TaskDefinitionFamily""]]}]}"
2022-03-24 07:00:00.000,089378277808:/aws/ecs/containerinsights/kl-research/performance,FargateTelemetry-9524,"{""Version"":""0"",""Type"":""Task"",""TaskId"":""3de5573ab5214e279a551628ec15c34a"",""TaskDefinitionFamily"":""kl-research-live-backend"",""TaskDefinitionRevision"":""11"",""ServiceName"":""kl-research-live-backend"",""ClusterName"":""kl-research"",""AccountID"":""089378277808"",""Region"":""ap-northeast-2"",""AvailabilityZone"":""ap-northeast-2a"",""KnownStatus"":""RUNNING"",""LaunchType"":""FARGATE"",""PullStartedAt"":1648076437094,""PullStoppedAt"":1648076509477,""CreatedAt"":1648076410786,""StartedAt"":1648076521080,""Timestamp"":1648105200000,""CpuUtilized"":1092.9171354166667,""CpuReserved"":2048.0,""MemoryUtilized"":1168,""MemoryReserved"":4096,""StorageReadBytes"":4096,""StorageWriteBytes"":4096,""NetworkRxBytes"":218356,""NetworkRxDropped"":0,""NetworkRxErrors"":0,""NetworkRxPackets"":7585658,""NetworkTxBytes"":311536,""NetworkTxDropped"":0,""NetworkTxErrors"":0,""NetworkTxPackets"":9399215,""EphemeralStorageReserved"":21.47,""CloudWatchMetrics"":[{""Namespace"":""ECS/ContainerInsights"",""Metrics"":[{""Name"":""CpuUtilized"",""Unit"":""None""},{""Name"":""CpuReserved"",""Unit"":""None""},{""Name"":""MemoryUtilized"",""Unit"":""Megabytes""},{""Name"":""MemoryReserved"",""Unit"":""Megabytes""},{""Name"":""StorageReadBytes"",""Unit"":""Bytes/Second""},{""Name"":""StorageWriteBytes"",""Unit"":""Bytes/Second""},{""Name"":""NetworkRxBytes"",""Unit"":""Bytes/Second""},{""Name"":""NetworkTxBytes"",""Unit"":""Bytes/Second""},{""Name"":""EphemeralStorageReserved"",""Unit"":""Gigabytes""}],""Dimensions"":[[""ClusterName""],[""ServiceName"",""ClusterName""],[""ClusterName"",""TaskDefinitionFamily""]]}]}"
2022-03-24 07:00:00.000,089378277808:/aws/ecs/containerinsights/kl-research/performance,FargateTelemetry-818,"{""Version"":""0"",""Type"":""Task"",""TaskId"":""3d3c2db734194c9386e1527246c787c1"",""TaskDefinitionFamily"":""kl-research-live-sfu-gateway"",""TaskDefinitionRevision"":""32"",""ServiceName"":""kl-research-live-sfu-gateway"",""ClusterName"":""kl-research"",""AccountID"":""089378277808"",""Region"":""ap-northeast-2"",""AvailabilityZone"":""ap-northeast-2c"",""KnownStatus"":""RUNNING"",""LaunchType"":""FARGATE"",""PullStartedAt"":1648104348919,""PullStoppedAt"":1648104368907,""CreatedAt"":1648104326822,""StartedAt"":1648104374162,""Timestamp"":1648105200000,""CpuUtilized"":153.21147135416666,""CpuReserved"":2048.0,""MemoryUtilized"":259,""MemoryReserved"":4096,""StorageReadBytes"":0,""StorageWriteBytes"":0,""NetworkRxBytes"":103474,""NetworkRxDropped"":0,""NetworkRxErrors"":0,""NetworkRxPackets"":1371702,""NetworkTxBytes"":92244,""NetworkTxDropped"":0,""NetworkTxErrors"":0,""NetworkTxPackets"":1374492,""EphemeralStorageReserved"":21.47,""CloudWatchMetrics"":[{""Namespace"":""ECS/ContainerInsights"",""Metrics"":[{""Name"":""CpuUtilized"",""Unit"":""None""},{""Name"":""CpuReserved"",""Unit"":""None""},{""Name"":""MemoryUtilized"",""Unit"":""Megabytes""},{""Name"":""MemoryReserved"",""Unit"":""Megabytes""},{""Name"":""StorageReadBytes"",""Unit"":""Bytes/Second""},{""Name"":""StorageWriteBytes"",""Unit"":""Bytes/Second""},{""Name"":""NetworkRxBytes"",""Unit"":""Bytes/Second""},{""Name"":""NetworkTxBytes"",""Unit"":""Bytes/Second""},{""Name"":""EphemeralStorageReserved"",""Unit"":""Gigabytes""}],""Dimensions"":[[""ClusterName""],[""ServiceName"",""ClusterName""],[""ClusterName"",""TaskDefinitionFamily""]]}]}"
2022-03-24 07:00:00.000,089378277808:/aws/ecs/containerinsights/kl-research/performance,FargateTelemetry-2387,"{""Version"":""0"",""Type"":""Task"",""TaskId"":""8b7d8ded7c9d4ec8a7268886902a1c9b"",""TaskDefinitionFamily"":""kl-research-live-sfu"",""TaskDefinitionRevision"":""24"",""ServiceName"":""kl-research-live-sfu"",""ClusterName"":""kl-research"",""AccountID"":""089378277808"",""Region"":""ap-northeast-2"",""AvailabilityZone"":""ap-northeast-2a"",""KnownStatus"":""RUNNING"",""LaunchType"":""FARGATE"",""PullStartedAt"":1648103361046,""PullStoppedAt"":1648103391365,""CreatedAt"":1648103340158,""StartedAt"":1648103399927,""Timestamp"":1648105200000,""CpuUtilized"":41.16678548177084,""CpuReserved"":4096.0,""MemoryUtilized"":102,""MemoryReserved"":8192,""StorageReadBytes"":0,""StorageWriteBytes"":0,""NetworkRxBytes"":138839,""NetworkRxDropped"":0,""NetworkRxErrors"":0,""NetworkRxPackets"":787363,""NetworkTxBytes"":44690,""NetworkTxDropped"":0,""NetworkTxErrors"":0,""NetworkTxPackets"":310260,""EphemeralStorageReserved"":21.47,""CloudWatchMetrics"":[{""Namespace"":""ECS/ContainerInsights"",""Metrics"":[{""Name"":""CpuUtilized"",""Unit"":""None""},{""Name"":""CpuReserved"",""Unit"":""None""},{""Name"":""MemoryUtilized"",""Unit"":""Megabytes""},{""Name"":""MemoryReserved"",""Unit"":""Megabytes""},{""Name"":""StorageReadBytes"",""Unit"":""Bytes/Second""},{""Name"":""StorageWriteBytes"",""Unit"":""Bytes/Second""},{""Name"":""NetworkRxBytes"",""Unit"":""Bytes/Second""},{""Name"":""NetworkTxBytes"",""Unit"":""Bytes/Second""},{""Name"":""EphemeralStorageReserved"",""Unit"":""Gigabytes""}],""Dimensions"":[[""ClusterName""],[""ServiceName"",""ClusterName""],[""ClusterName"",""TaskDefinitionFamily""]]}]}"
2022-03-24 07:00:00.000,089378277808:/aws/ecs/containerinsights/kl-research/performance,FargateTelemetry-1850,"{""Version"":""0"",""Type"":""Task"",""TaskId"":""3afe4ddd503e4a94adbf60ebe5466054"",""TaskDefinitionFamily"":""kl-research-live-sfu"",""TaskDefinitionRevision"":""24"",""ServiceName"":""kl-research-live-sfu"",""ClusterName"":""kl-research"",""AccountID"":""089378277808"",""Region"":""ap-northeast-2"",""AvailabilityZone"":""ap-northeast-2b"",""KnownStatus"":""RUNNING"",""LaunchType"":""FARGATE"",""PullStartedAt"":1648076450423,""PullStoppedAt"":1648076476145,""CreatedAt"":1648076430002,""StartedAt"":1648076482263,""Timestamp"":1648105200000,""CpuUtilized"":28.147847493489582,""CpuReserved"":4096.0,""MemoryUtilized"":295,""MemoryReserved"":8192,""StorageReadBytes"":0,""StorageWriteBytes"":0,""NetworkRxBytes"":67211,""NetworkRxDropped"":0,""NetworkRxErrors"":0,""NetworkRxPackets"":37719646,""NetworkTxBytes"":24978,""NetworkTxDropped"":0,""NetworkTxErrors"":0,""NetworkTxPackets"":81291087,""EphemeralStorageReserved"":21.47,""CloudWatchMetrics"":[{""Namespace"":""ECS/ContainerInsights"",""Metrics"":[{""Name"":""CpuUtilized"",""Unit"":""None""},{""Name"":""CpuReserved"",""Unit"":""None""},{""Name"":""MemoryUtilized"",""Unit"":""Megabytes""},{""Name"":""MemoryReserved"",""Unit"":""Megabytes""},{""Name"":""StorageReadBytes"",""Unit"":""Bytes/Second""},{""Name"":""StorageWriteBytes"",""Unit"":""Bytes/Second""},{""Name"":""NetworkRxBytes"",""Unit"":""Bytes/Second""},{""Name"":""NetworkTxBytes"",""Unit"":""Bytes/Second""},{""Name"":""EphemeralStorageReserved"",""Unit"":""Gigabytes""}],""Dimensions"":[[""ClusterName""],[""ServiceName"",""ClusterName""],[""ClusterName"",""TaskDefinitionFamily""]]}]}"
