Datetime,producers,consumers,TaskId,ServiceName,ClusterName,AvailabilityZone,Timestamp,CpuUtilized,CpuReserved,MemoryUtilized,MemoryReserved,NetworkRxBytes,NetworkRxDropped,NetworkRxErrors,NetworkRxPackets,NetworkTxBytes,NetworkTxDropped,NetworkTxErrors,NetworkTxPackets,EphemeralStorageReserved,dnsName,redis_time
2022-03-24 07:02:00,12,6,3afe4ddd503e4a94adbf60ebe5466054,kl-research-live-sfu,kl-research,ap-northeast-2b,1648105320000,31.57996826171875,4096.0,241,8192,62369,0,0,37773137,21118,0,0,81325626,21.47,ip-172-19-218-74.ap-northeast-2.compute.internal,2022-03-24 07:01:40
2022-03-24 07:02:00,18,2,8b7d8ded7c9d4ec8a7268886902a1c9b,kl-research-live-sfu,kl-research,ap-northeast-2a,1648105320000,21.314993082682292,4096.0,91,8192,74383,0,0,837040,23916,0,0,330150,21.47,ip-172-19-193-142.ap-northeast-2.compute.internal,2022-03-24 07:01:41
2022-03-24 07:02:00,8,0,c7d35ff1ddda4377a3a30ddf41e91c59,kl-research-live-sfu,kl-research,ap-northeast-2c,1648105320000,33.886953125,4096.0,256,8192,80187,0,0,72138025,20460,0,0,158390179,21.47,ip-172-19-232-62.ap-northeast-2.compute.internal,2022-03-24 07:01:42
2022-03-24 07:01:00,,,3d3c2db734194c9386e1527246c787c1,kl-research-live-sfu-gateway,kl-research,ap-northeast-2c,1648105260000,125.67158203125,2048.0,271,4096,93790,0,0,1440447,83173,0,0,1445841,21.47,ip-172-19-141-127.ap-northeast-2.compute.internal,
2022-03-24 07:01:00,12,6,3afe4ddd503e4a94adbf60ebe5466054,kl-research-live-sfu,kl-research,ap-northeast-2b,1648105260000,33.74294189453125,4096.0,261,8192,64927,0,0,37747474,23351,0,0,81309353,21.47,ip-172-19-218-74.ap-northeast-2.compute.internal,2022-03-24 07:00:40
2022-03-24 07:01:00,8,0,c7d35ff1ddda4377a3a30ddf41e91c59,kl-research-live-sfu,kl-research,ap-northeast-2c,1648105260000,36.67895100911458,4096.0,280,8192,83375,0,0,72110207,22852,0,0,158374467,21.47,ip-172-19-232-62.ap-northeast-2.compute.internal,2022-03-24 07:00:37
2022-03-24 07:01:00,20,4,8b7d8ded7c9d4ec8a7268886902a1c9b,kl-research-live-sfu,kl-research,ap-northeast-2a,1648105260000,34.547723795572914,4096.0,100,8192,120424,0,0,817763,31720,0,0,321946,21.47,ip-172-19-193-142.ap-northeast-2.compute.internal,2022-03-24 07:00:41
2022-03-24 07:01:00,,,3de5573ab5214e279a551628ec15c34a,kl-research-live-backend,kl-research,ap-northeast-2a,1648105260000,1004.628046875,2048.0,1109,4096,206720,0,0,7734877,292308,0,0,9591253,21.47,ip-172-19-37-179.ap-northeast-2.compute.internal,
2022-03-24 07:00:00,10,0,c7d35ff1ddda4377a3a30ddf41e91c59,kl-research-live-sfu,kl-research,ap-northeast-2c,1648105200000,39.793407389322915,4096.0,300,8192,85877,0,0,72080408,24840,0,0,158356608,21.47,ip-172-19-232-62.ap-northeast-2.compute.internal,2022-03-24 06:59:37
2022-03-24 07:00:00,,,3de5573ab5214e279a551628ec15c34a,kl-research-live-backend,kl-research,ap-northeast-2a,1648105200000,1092.9171354166667,2048.0,1168,4096,218356,0,0,7585658,311536,0,0,9399215,21.47,ip-172-19-37-179.ap-northeast-2.compute.internal,
2022-03-24 07:00:00,,,3d3c2db734194c9386e1527246c787c1,kl-research-live-sfu-gateway,kl-research,ap-northeast-2c,1648105200000,153.21147135416666,2048.0,259,4096,103474,0,0,1371702,92244,0,0,1374492,21.47,ip-172-19-141-127.ap-northeast-2.compute.internal,
2022-03-24 07:00:00,22,4,8b7d8ded7c9d4ec8a7268886902a1c9b,kl-research-live-sfu,kl-research,ap-northeast-2a,1648105200000,41.16678548177084,4096.0,102,8192,138839,0,0,787363,44690,0,0,310260,21.47,ip-172-19-193-142.ap-northeast-2.compute.internal,2022-03-24 06:59:41
2022-03-24 07:00:00,12,6,3afe4ddd503e4a94adbf60ebe5466054,kl-research-live-sfu,kl-research,ap-northeast-2b,1648105200000,28.147847493489582,4096.0,295,8192,67211,0,0,37719646,24978,0,0,81291087,21.47,ip-172-19-218-74.ap-northeast-2.compute.internal,2022-03-24 06:59:40
2022-03-24 06:59:00,14,0,c7d35ff1ddda4377a3a30ddf41e91c59,kl-research-live-sfu,kl-research,ap-northeast-2c,1648105140000,43.6076416015625,4096.0,323,8192,123034,0,0,72048564,29085,0,0,158336909,21.47,ip-172-19-232-62.ap-northeast-2.compute.internal,2022-03-24 06:58:37
2022-03-24 06:59:00,,,3de5573ab5214e279a551628ec15c34a,kl-research-live-backend,kl-research,ap-northeast-2a,1648105140000,1102.3877864583335,2048.0,1255,4096,237784,0,0,7431360,339798,0,0,9196474,21.47,ip-172-19-37-179.ap-northeast-2.compute.internal,
2022-03-24 06:59:00,24,6,8b7d8ded7c9d4ec8a7268886902a1c9b,kl-research-live-sfu,kl-research,ap-northeast-2a,1648105140000,46.194165039062504,4096.0,104,8192,183937,0,0,752470,55184,0,0,295385,21.47,ip-172-19-193-142.ap-northeast-2.compute.internal,2022-03-24 06:58:41
2022-03-24 06:59:00,,,3d3c2db734194c9386e1527246c787c1,kl-research-live-sfu-gateway,kl-research,ap-northeast-2c,1648105140000,180.07840494791665,2048.0,250,4096,117153,0,0,1295523,104591,0,0,1295549,21.47,ip-172-19-141-127.ap-northeast-2.compute.internal,
2022-03-24 06:59:00,12,6,3afe4ddd503e4a94adbf60ebe5466054,kl-research-live-sfu,kl-research,ap-northeast-2b,1648105140000,31.91971598307292,4096.0,315,8192,68426,0,0,37690064,27995,0,0,81271126,21.47,ip-172-19-218-74.ap-northeast-2.compute.internal,2022-03-24 06:58:40
2022-03-24 06:58:00,12,6,3afe4ddd503e4a94adbf60ebe5466054,kl-research-live-sfu,kl-research,ap-northeast-2b,1648105080000,25.8259326171875,4096.0,317,8192,69926,0,0,37658166,29517,0,0,81248811,21.47,ip-172-19-218-74.ap-northeast-2.compute.internal,2022-03-24 06:57:40
2022-03-24 06:58:00,,,3d3c2db734194c9386e1527246c787c1,kl-research-live-sfu-gateway,kl-research,ap-northeast-2c,1648105080000,187.9515625,2048.0,244,4096,127516,0,0,1208508,114357,0,0,1205577,21.47,ip-172-19-141-127.ap-northeast-2.compute.internal,
2022-03-24 06:58:00,,,3de5573ab5214e279a551628ec15c34a,kl-research-live-backend,kl-research,ap-northeast-2a,1648105080000,1128.7000260416664,2048.0,1278,4096,250523,0,0,7262578,357724,0,0,8978356,21.47,ip-172-19-37-179.ap-northeast-2.compute.internal,
2022-03-24 06:58:00,24,6,8b7d8ded7c9d4ec8a7268886902a1c9b,kl-research-live-sfu,kl-research,ap-northeast-2a,1648105080000,51.869005533854164,4096.0,106,8192,211592,0,0,711693,82558,0,0,278199,21.47,ip-172-19-193-142.ap-northeast-2.compute.internal,2022-03-24 06:57:41
2022-03-24 06:58:00,14,0,c7d35ff1ddda4377a3a30ddf41e91c59,kl-research-live-sfu,kl-research,ap-northeast-2c,1648105080000,53.11279459635417,4096.0,330,8192,168834,0,0,72009147,31899,0,0,158313994,21.47,ip-172-19-232-62.ap-northeast-2.compute.internal,2022-03-24 06:57:37
2022-03-24 06:57:00,,,3de5573ab5214e279a551628ec15c34a,kl-research-live-backend,kl-research,ap-northeast-2a,1648105020000,1146.30109375,2048.0,1273,4096,246146,0,0,7087626,350945,0,0,8752250,21.47,ip-172-19-37-179.ap-northeast-2.compute.internal,
2022-03-24 06:57:00,12,6,3afe4ddd503e4a94adbf60ebe5466054,kl-research-live-sfu,kl-research,ap-northeast-2b,1648105020000,32.61718180338542,4096.0,318,8192,70740,0,0,37624597,29260,0,0,81224613,21.47,ip-172-19-218-74.ap-northeast-2.compute.internal,2022-03-24 06:56:40
2022-03-24 06:57:00,,,3d3c2db734194c9386e1527246c787c1,kl-research-live-sfu-gateway,kl-research,ap-northeast-2c,1648105020000,189.47216796875,2048.0,232,4096,127964,0,0,1114286,114881,0,0,1108152,21.47,ip-172-19-141-127.ap-northeast-2.compute.internal,
2022-03-24 06:57:00,24,6,8b7d8ded7c9d4ec8a7268886902a1c9b,kl-research-live-sfu,kl-research,ap-northeast-2a,1648105020000,50.10006510416667,4096.0,106,8192,214825,0,0,667248,85224,0,0,257336,21.47,ip-172-19-193-142.ap-northeast-2.compute.internal,2022-03-24 06:56:41
2022-03-24 06:57:00,14,0,c7d35ff1ddda4377a3a30ddf41e91c59,kl-research-live-sfu,kl-research,ap-northeast-2c,1648105020000,50.17527180989583,4096.0,330,8192,168547,0,0,71962986,31691,0,0,158288460,21.47,ip-172-19-232-62.ap-northeast-2.compute.internal,2022-03-24 06:56:37
2022-03-24 06:56:00,24,6,8b7d8ded7c9d4ec8a7268886902a1c9b,kl-research-live-sfu,kl-research,ap-northeast-2a,1648104960000,49.831347656249996,4096.0,105,8192,215461,0,0,622271,85444,0,0,236255,21.47,ip-172-19-193-142.ap-northeast-2.compute.internal,2022-03-24 06:55:41
2022-03-24 06:56:00,,,3d3c2db734194c9386e1527246c787c1,kl-research-live-sfu-gateway,kl-research,ap-northeast-2c,1648104960000,182.43859375,2048.0,226,4096,128159,0,0,1019684,115002,0,0,1010356,21.47,ip-172-19-141-127.ap-northeast-2.compute.internal,
2022-03-24 06:56:00,12,6,3afe4ddd503e4a94adbf60ebe5466054,kl-research-live-sfu,kl-research,ap-northeast-2b,1648104960000,35.62222412109375,4096.0,318,8192,70784,0,0,37590712,29290,0,0,81200314,21.47,ip-172-19-218-74.ap-northeast-2.compute.internal,2022-03-24 06:55:40
2022-03-24 06:56:00,14,0,c7d35ff1ddda4377a3a30ddf41e91c59,kl-research-live-sfu,kl-research,ap-northeast-2c,1648104960000,54.048351236979165,4096.0,330,8192,171000,0,0,71916696,31715,0,0,158262820,21.47,ip-172-19-232-62.ap-northeast-2.compute.internal,2022-03-24 06:55:37
2022-03-24 06:56:00,,,3de5573ab5214e279a551628ec15c34a,kl-research-live-backend,kl-research,ap-northeast-2a,1648104960000,1089.121171875,2048.0,1275,4096,255288,0,0,6909693,364139,0,0,8520660,21.47,ip-172-19-37-179.ap-northeast-2.compute.internal,
2022-03-24 06:55:00,12,6,3afe4ddd503e4a94adbf60ebe5466054,kl-research-live-sfu,kl-research,ap-northeast-2b,1648104900000,37.93780110677083,4096.0,318,8192,70371,0,0,37556904,29288,0,0,81175994,21.47,ip-172-19-218-74.ap-northeast-2.compute.internal,2022-03-24 06:54:40
2022-03-24 06:55:00,,,3d3c2db734194c9386e1527246c787c1,kl-research-live-sfu-gateway,kl-research,ap-northeast-2c,1648104900000,177.5725260416667,2048.0,220,4096,128081,0,0,925020,115007,0,0,912483,21.47,ip-172-19-141-127.ap-northeast-2.compute.internal,
2022-03-24 06:55:00,,,3de5573ab5214e279a551628ec15c34a,kl-research-live-backend,kl-research,ap-northeast-2a,1648104900000,1100.4070833333333,2048.0,1272,4096,253377,0,0,6728226,364604,0,0,8286939,21.47,ip-172-19-37-179.ap-northeast-2.compute.internal,
2022-03-24 06:55:00,24,6,8b7d8ded7c9d4ec8a7268886902a1c9b,kl-research-live-sfu,kl-research,ap-northeast-2a,1648104900000,48.4537744140625,4096.0,105,8192,213823,0,0,577287,83581,0,0,215205,21.47,ip-172-19-193-142.ap-northeast-2.compute.internal,2022-03-24 06:54:41
2022-03-24 06:55:00,14,0,c7d35ff1ddda4377a3a30ddf41e91c59,kl-research-live-sfu,kl-research,ap-northeast-2c,1648104900000,53.88275227864583,4096.0,330,8192,167337,0,0,71870339,31699,0,0,158237172,21.47,ip-172-19-232-62.ap-northeast-2.compute.internal,2022-03-24 06:54:37
2022-03-24 06:54:00,14,0,c7d35ff1ddda4377a3a30ddf41e91c59,kl-research-live-sfu,kl-research,ap-northeast-2c,1648104840000,49.34150065104166,4096.0,330,8192,170388,0,0,71824315,31707,0,0,158211520,21.47,ip-172-19-232-62.ap-northeast-2.compute.internal,2022-03-24 06:53:37
2022-03-24 06:54:00,24,6,8b7d8ded7c9d4ec8a7268886902a1c9b,kl-research-live-sfu,kl-research,ap-northeast-2a,1648104840000,50.059252929687496,4096.0,105,8192,215972,0,0,532618,85547,0,0,194429,21.47,ip-172-19-193-142.ap-northeast-2.compute.internal,2022-03-24 06:53:41
2022-03-24 06:54:00,,,3de5573ab5214e279a551628ec15c34a,kl-research-live-backend,kl-research,ap-northeast-2a,1648104840000,1102.373203125,2048.0,1281,4096,249594,0,0,6551676,354519,0,0,8056900,21.47,ip-172-19-37-179.ap-northeast-2.compute.internal,
2022-03-24 06:54:00,,,3d3c2db734194c9386e1527246c787c1,kl-research-live-sfu-gateway,kl-research,ap-northeast-2c,1648104840000,183.50372395833335,2048.0,208,4096,127984,0,0,830435,114893,0,0,814656,21.47,ip-172-19-141-127.ap-northeast-2.compute.internal,
2022-03-24 06:54:00,12,6,3afe4ddd503e4a94adbf60ebe5466054,kl-research-live-sfu,kl-research,ap-northeast-2b,1648104840000,37.0205322265625,4096.0,318,8192,71209,0,0,37523070,29272,0,0,81151675,21.47,ip-172-19-218-74.ap-northeast-2.compute.internal,2022-03-24 06:53:40
2022-03-24 06:53:00,,,3d3c2db734194c9386e1527246c787c1,kl-research-live-sfu-gateway,kl-research,ap-northeast-2c,1648104780000,173.20830729166664,2048.0,202,4096,128079,0,0,735849,115028,0,0,716889,21.47,ip-172-19-141-127.ap-northeast-2.compute.internal,
2022-03-24 06:53:00,24,6,8b7d8ded7c9d4ec8a7268886902a1c9b,kl-research-live-sfu,kl-research,ap-northeast-2a,1648104780000,50.5521044921875,4096.0,105,8192,214570,0,0,487419,84147,0,0,173252,21.47,ip-172-19-193-142.ap-northeast-2.compute.internal,2022-03-24 06:52:41
2022-03-24 06:53:00,,,3de5573ab5214e279a551628ec15c34a,kl-research-live-backend,kl-research,ap-northeast-2a,1648104780000,1096.4268749999999,2048.0,1276,4096,248519,0,0,6372957,352090,0,0,7826422,21.47,ip-172-19-37-179.ap-northeast-2.compute.internal,
2022-03-24 06:53:00,14,0,c7d35ff1ddda4377a3a30ddf41e91c59,kl-research-live-sfu,kl-research,ap-northeast-2c,1648104780000,53.475146484374996,4096.0,330,8192,169812,0,0,71777828,31667,0,0,158185865,21.47,ip-172-19-232-62.ap-northeast-2.compute.internal,2022-03-24 06:52:37
2022-03-24 06:53:00,12,6,3afe4ddd503e4a94adbf60ebe5466054,kl-research-live-sfu,kl-research,ap-northeast-2b,1648104780000,38.30931070963542,4096.0,318,8192,71202,0,0,37489148,29294,0,0,81127361,21.47,ip-172-19-218-74.ap-northeast-2.compute.internal,2022-03-24 06:52:40
2022-03-24 06:52:00,24,6,8b7d8ded7c9d4ec8a7268886902a1c9b,kl-research-live-sfu,kl-research,ap-northeast-2a,1648104720000,53.96665201822916,4096.0,105,8192,214370,0,0,442824,84706,0,0,152405,21.47,ip-172-19-193-142.ap-northeast-2.compute.internal,2022-03-24 06:51:41
2022-03-24 06:52:00,14,0,c7d35ff1ddda4377a3a30ddf41e91c59,kl-research-live-sfu,kl-research,ap-northeast-2c,1648104720000,51.20000651041667,4096.0,330,8192,170460,0,0,71731424,31717,0,0,158160244,21.47,ip-172-19-232-62.ap-northeast-2.compute.internal,2022-03-24 06:51:37
2022-03-24 06:52:00,12,6,3afe4ddd503e4a94adbf60ebe5466054,kl-research-live-sfu,kl-research,ap-northeast-2b,1648104720000,35.30335367838541,4096.0,317,8192,70195,0,0,37455270,29253,0,0,81103038,21.47,ip-172-19-218-74.ap-northeast-2.compute.internal,2022-03-24 06:51:40
2022-03-24 06:52:00,,,3de5573ab5214e279a551628ec15c34a,kl-research-live-backend,kl-research,ap-northeast-2a,1648104720000,1136.5970052083333,2048.0,1276,4096,256381,0,0,6198240,365977,0,0,7599559,21.47,ip-172-19-37-179.ap-northeast-2.compute.internal,
2022-03-24 06:52:00,,,3d3c2db734194c9386e1527246c787c1,kl-research-live-sfu-gateway,kl-research,ap-northeast-2c,1648104720000,167.5867805989583,2048.0,191,4096,128129,0,0,641286,114925,0,0,619034,21.47,ip-172-19-141-127.ap-northeast-2.compute.internal,
2022-03-24 06:51:00,,,3d3c2db734194c9386e1527246c787c1,kl-research-live-sfu-gateway,kl-research,ap-northeast-2c,1648104660000,164.73724934895833,2048.0,182,4096,128156,0,0,546619,115039,0,0,521193,21.47,ip-172-19-141-127.ap-northeast-2.compute.internal,
2022-03-24 06:51:00,12,6,3afe4ddd503e4a94adbf60ebe5466054,kl-research-live-sfu,kl-research,ap-northeast-2b,1648104660000,39.84931070963542,4096.0,317,8192,70693,0,0,37421419,29282,0,0,81078736,21.47,ip-172-19-218-74.ap-northeast-2.compute.internal,2022-03-24 06:50:40
2022-03-24 06:51:00,24,6,8b7d8ded7c9d4ec8a7268886902a1c9b,kl-research-live-sfu,kl-research,ap-northeast-2a,1648104660000,49.99967936197917,4096.0,103,8192,215730,0,0,397972,85366,0,0,131438,21.47,ip-172-19-193-142.ap-northeast-2.compute.internal,2022-03-24 06:50:41
2022-03-24 06:51:00,14,0,c7d35ff1ddda4377a3a30ddf41e91c59,kl-research-live-sfu,kl-research,ap-northeast-2c,1648104660000,54.02520670572917,4096.0,330,8192,169431,0,0,71684960,31661,0,0,158134595,21.47,ip-172-19-232-62.ap-northeast-2.compute.internal,2022-03-24 06:50:37
2022-03-24 06:51:00,,,3de5573ab5214e279a551628ec15c34a,kl-research-live-backend,kl-research,ap-northeast-2a,1648104660000,1117.5407552083332,2048.0,1279,4096,246795,0,0,6016336,351893,0,0,7364573,21.47,ip-172-19-37-179.ap-northeast-2.compute.internal,
2022-03-24 06:50:00,24,6,8b7d8ded7c9d4ec8a7268886902a1c9b,kl-research-live-sfu,kl-research,ap-northeast-2a,1648104600000,51.21452636718751,4096.0,103,8192,215143,0,0,353052,84161,0,0,110383,21.47,ip-172-19-193-142.ap-northeast-2.compute.internal,2022-03-24 06:49:41
2022-03-24 06:50:00,12,6,3afe4ddd503e4a94adbf60ebe5466054,kl-research-live-sfu,kl-research,ap-northeast-2b,1648104600000,29.735847167968746,4096.0,317,8192,70819,0,0,37387548,29313,0,0,81054416,21.47,ip-172-19-218-74.ap-northeast-2.compute.internal,2022-03-24 06:49:40
2022-03-24 06:50:00,,,3de5573ab5214e279a551628ec15c34a,kl-research-live-backend,kl-research,ap-northeast-2a,1648104600000,1089.4441927083333,2048.0,1271,4096,256099,0,0,5841478,364222,0,0,7136870,21.47,ip-172-19-37-179.ap-northeast-2.compute.internal,
2022-03-24 06:50:00,14,0,c7d35ff1ddda4377a3a30ddf41e91c59,kl-research-live-sfu,kl-research,ap-northeast-2c,1648104600000,53.58103352864583,4096.0,330,8192,170571,0,0,71638675,31727,0,0,158108967,21.47,ip-172-19-232-62.ap-northeast-2.compute.internal,2022-03-24 06:49:37
2022-03-24 06:50:00,,,3d3c2db734194c9386e1527246c787c1,kl-research-live-sfu-gateway,kl-research,ap-northeast-2c,1648104600000,176.27964192708336,2048.0,172,4096,128004,0,0,451933,115055,0,0,423304,21.47,ip-172-19-141-127.ap-northeast-2.compute.internal,
2022-03-24 06:49:00,,,3d3c2db734194c9386e1527246c787c1,kl-research-live-sfu-gateway,kl-research,ap-northeast-2c,1648104540000,177.147421875,2048.0,160,4096,128307,0,0,357271,115221,0,0,325387,21.47,ip-172-19-141-127.ap-northeast-2.compute.internal,
2022-03-24 06:49:00,,,3de5573ab5214e279a551628ec15c34a,kl-research-live-backend,kl-research,ap-northeast-2a,1648104540000,1092.5104947916668,2048.0,1271,4096,248223,0,0,5660371,352349,0,0,6904067,21.47,ip-172-19-37-179.ap-northeast-2.compute.internal,
2022-03-24 06:49:00,12,6,3afe4ddd503e4a94adbf60ebe5466054,kl-research-live-sfu,kl-research,ap-northeast-2b,1648104540000,41.234019368489584,4096.0,317,8192,71072,0,0,37353679,29272,0,0,81030083,21.47,ip-172-19-218-74.ap-northeast-2.compute.internal,2022-03-24 06:48:40
2022-03-24 06:49:00,14,0,c7d35ff1ddda4377a3a30ddf41e91c59,kl-research-live-sfu,kl-research,ap-northeast-2c,1648104540000,50.765987955729166,4096.0,330,8192,170256,0,0,71592149,31700,0,0,158083300,21.47,ip-172-19-232-62.ap-northeast-2.compute.internal,2022-03-24 06:48:37
2022-03-24 06:49:00,24,6,8b7d8ded7c9d4ec8a7268886902a1c9b,kl-research-live-sfu,kl-research,ap-northeast-2a,1648104540000,50.677296549479166,4096.0,103,8192,216838,0,0,308103,85570,0,0,89540,21.47,ip-172-19-193-142.ap-northeast-2.compute.internal,2022-03-24 06:48:41
2022-03-24 06:48:00,14,0,c7d35ff1ddda4377a3a30ddf41e91c59,kl-research-live-sfu,kl-research,ap-northeast-2c,1648104480000,54.72768880208334,4096.0,330,8192,171894,0,0,71545744,31720,0,0,158057649,21.47,ip-172-19-232-62.ap-northeast-2.compute.internal,2022-03-24 06:47:37
2022-03-24 06:48:00,,,3de5573ab5214e279a551628ec15c34a,kl-research-live-backend,kl-research,ap-northeast-2a,1648104480000,1110.1236458333333,2048.0,1270,4096,248371,0,0,5485747,356721,0,0,6677248,21.47,ip-172-19-37-179.ap-northeast-2.compute.internal,
2022-03-24 06:48:00,24,6,8b7d8ded7c9d4ec8a7268886902a1c9b,kl-research-live-sfu,kl-research,ap-northeast-2a,1648104480000,53.98017089843751,4096.0,102,8192,216450,0,0,262915,85414,0,0,68445,21.47,ip-172-19-193-142.ap-northeast-2.compute.internal,2022-03-24 06:47:41
2022-03-24 06:48:00,12,6,3afe4ddd503e4a94adbf60ebe5466054,kl-research-live-sfu,kl-research,ap-northeast-2b,1648104480000,36.173604329427086,4096.0,317,8192,70830,0,0,37319709,29277,0,0,81005765,21.47,ip-172-19-218-74.ap-northeast-2.compute.internal,2022-03-24 06:47:40
2022-03-24 06:48:00,,,3d3c2db734194c9386e1527246c787c1,kl-research-live-sfu-gateway,kl-research,ap-northeast-2c,1648104480000,180.49916666666664,2048.0,145,4096,128255,0,0,262481,115091,0,0,227317,21.47,ip-172-19-141-127.ap-northeast-2.compute.internal,
2022-03-24 06:47:00,12,6,3afe4ddd503e4a94adbf60ebe5466054,kl-research-live-sfu,kl-research,ap-northeast-2b,1648104420000,38.34043212890625,4096.0,312,8192,70745,0,0,37285832,29294,0,0,80981440,21.47,ip-172-19-218-74.ap-northeast-2.compute.internal,2022-03-24 06:46:40
2022-03-24 06:47:00,24,6,8b7d8ded7c9d4ec8a7268886902a1c9b,kl-research-live-sfu,kl-research,ap-northeast-2a,1648104420000,50.174760742187495,4096.0,102,8192,216404,0,0,218040,85072,0,0,47451,21.47,ip-172-19-193-142.ap-northeast-2.compute.internal,2022-03-24 06:46:41
2022-03-24 06:47:00,,,3de5573ab5214e279a551628ec15c34a,kl-research-live-backend,kl-research,ap-northeast-2a,1648104420000,1141.9310677083333,2048.0,1254,4096,251595,0,0,5309215,358225,0,0,6448982,21.47,ip-172-19-37-179.ap-northeast-2.compute.internal,
2022-03-24 06:47:00,,,3d3c2db734194c9386e1527246c787c1,kl-research-live-sfu-gateway,kl-research,ap-northeast-2c,1648104420000,175.40442708333333,2048.0,136,4096,128215,0,0,167738,115179,0,0,129377,21.47,ip-172-19-141-127.ap-northeast-2.compute.internal,
2022-03-24 06:47:00,10,0,c7d35ff1ddda4377a3a30ddf41e91c59,kl-research-live-sfu,kl-research,ap-northeast-2c,1648104420000,55.61355305989583,4096.0,326,8192,172040,0,0,71499209,31745,0,0,158031985,21.47,ip-172-19-232-62.ap-northeast-2.compute.internal,2022-03-24 06:46:37
2022-03-24 06:46:00,,,3de5573ab5214e279a551628ec15c34a,kl-research-live-backend,kl-research,ap-northeast-2a,1648104360000,1137.2965625,2048.0,1252,4096,250247,0,0,5132763,357539,0,0,6220319,21.47,ip-172-19-37-179.ap-northeast-2.compute.internal,
2022-03-24 06:46:00,0,0,3afe4ddd503e4a94adbf60ebe5466054,kl-research-live-sfu,kl-research,ap-northeast-2b,1648104360000,78.87430114746094,4096.0,191,8192,67351,0,0,37252003,25370,0,0,80957112,21.47,ip-172-19-218-74.ap-northeast-2.compute.internal,2022-03-24 06:45:40
2022-03-24 06:46:00,0,0,8b7d8ded7c9d4ec8a7268886902a1c9b,kl-research-live-sfu,kl-research,ap-northeast-2a,1648104360000,27.900670878092452,4096.0,78,8192,25512,0,0,174323,13044,0,0,27178,21.47,ip-172-19-193-142.ap-northeast-2.compute.internal,2022-03-24 06:45:41
2022-03-24 06:46:00,0,0,c7d35ff1ddda4377a3a30ddf41e91c59,kl-research-live-sfu,kl-research,ap-northeast-2c,1648104360000,41.76262461344401,4096.0,189,8192,85138,0,0,71452535,24146,0,0,158006301,21.47,ip-172-19-232-62.ap-northeast-2.compute.internal,2022-03-24 06:45:37
2022-03-24 06:46:00,,,3d3c2db734194c9386e1527246c787c1,kl-research-live-sfu-gateway,kl-research,ap-northeast-2c,1648104360000,161.39780598958333,2048.0,59,4096,178195,0,0,71980,142125,0,0,30255,21.47,ip-172-19-141-127.ap-northeast-2.compute.internal,
2022-03-24 06:45:00,0,0,3afe4ddd503e4a94adbf60ebe5466054,kl-research-live-sfu,kl-research,ap-northeast-2b,1648104300000,2.8490773010253907,4096.0,88,8192,1561,0,0,37241519,1317,0,0,80948574,21.47,ip-172-19-218-74.ap-northeast-2.compute.internal,2022-03-24 06:44:40
2022-03-24 06:45:00,0,0,c7d35ff1ddda4377a3a30ddf41e91c59,kl-research-live-sfu,kl-research,ap-northeast-2c,1648104300000,3.268557739257813,4096.0,146,8192,85560,0,0,71441955,1475,0,0,157998892,21.47,ip-172-19-232-62.ap-northeast-2.compute.internal,2022-03-24 06:44:37
2022-03-24 06:45:00,,,3de5573ab5214e279a551628ec15c34a,kl-research-live-backend,kl-research,ap-northeast-2a,1648104300000,1124.4287239583334,2048.0,1274,4096,250468,0,0,4953336,357442,0,0,5988194,21.47,ip-172-19-37-179.ap-northeast-2.compute.internal,
2022-03-24 06:45:00,0,0,8b7d8ded7c9d4ec8a7268886902a1c9b,kl-research-live-sfu,kl-research,ap-northeast-2a,1648104300000,2.590995279947917,4096.0,73,8192,1714,0,0,171542,1354,0,0,25779,21.47,ip-172-19-193-142.ap-northeast-2.compute.internal,2022-03-24 06:44:41
2022-03-24 06:44:00,,,3de5573ab5214e279a551628ec15c34a,kl-research-live-backend,kl-research,ap-northeast-2a,1648104240000,1103.319375,2048.0,1272,4096,247714,0,0,4778017,354093,0,0,5760405,21.47,ip-172-19-37-179.ap-northeast-2.compute.internal,
2022-03-24 06:44:00,0,0,8b7d8ded7c9d4ec8a7268886902a1c9b,kl-research-live-sfu,kl-research,ap-northeast-2a,1648104240000,2.460202178955078,4096.0,73,8192,1690,0,0,171130,1328,0,0,25344,21.47,ip-172-19-193-142.ap-northeast-2.compute.internal,2022-03-24 06:43:41
2022-03-24 06:44:00,498,1872,c7d35ff1ddda4377a3a30ddf41e91c59,kl-research-live-sfu,kl-research,ap-northeast-2c,1648104240000,2599.146566060384,4096.0,1392,8192,5374241,0,0,71336805,15684750,0,0,157998320,21.47,ip-172-19-232-62.ap-northeast-2.compute.internal,2022-03-24 06:43:36
2022-03-24 06:44:00,,,4d454d944227411b908057c1a71032fc,kl-research-live-sfu-gateway,kl-research,ap-northeast-2c,1648104240000,577.169867553711,2048.0,1504,4096,156811,0,0,10249702,117989,0,0,12191307,21.47,ip-172-19-148-46.ap-northeast-2.compute.internal,
2022-03-24 06:44:00,456,1734,3afe4ddd503e4a94adbf60ebe5466054,kl-research-live-sfu,kl-research,ap-northeast-2b,1648104240000,1102.5016807047525,4096.0,1279,8192,4525647,0,0,37183924,13704907,0,0,80948058,21.47,ip-172-19-218-74.ap-northeast-2.compute.internal,2022-03-24 06:43:40
